state,pincode,year,quater,transaction_count,transaction_amount
lakshadweep,682558,2018,q4,23,40153.84242561775
lakshadweep,682554,2018,q4,4,13383.950608090268
lakshadweep,682555,2019,q1,1321,4054159.611482283
lakshadweep,682557,2019,q1,428,2021015.4004817172
lakshadweep,682551,2019,q1,203,634895.5735906198
lakshadweep,682559,2019,q1,193,1293390.6740748046
lakshadweep,682552,2019,q1,150,446817.8958588181
lakshadweep,682556,2019,q1,109,148186.41259568086
lakshadweep,682558,2019,q1,58,147707.05723281612
lakshadweep,682554,2019,q1,19,39957.8540222548
lakshadweep,682555,2019,q2,1542,4690793.316988427
lakshadweep,682557,2019,q2,431,1833526.1615473742
lakshadweep,682551,2019,q2,394,1113924.9783968548
lakshadweep,682559,2019,q2,192,863634.7924088414
lakshadweep,682552,2019,q2,182,434050.6261013747
lakshadweep,682556,2019,q2,135,200339.96663077638
lakshadweep,682558,2019,q2,45,104411.730251283
lakshadweep,682554,2019,q2,5,1842.5646639571864
lakshadweep,682555,2019,q3,1659,3773089.6350253187
lakshadweep,682551,2019,q3,530,1708192.8706464823
lakshadweep,682557,2019,q3,464,2476541.080395855
lakshadweep,682556,2019,q3,153,349198.5725462359
lakshadweep,682559,2019,q3,135,619859.9918967236
lakshadweep,682552,2019,q3,134,669201.2040730031
lakshadweep,682554,2019,q3,20,40429.14360313336
lakshadweep,682558,2019,q3,9,15248.965581715916
lakshadweep,682555,2019,q4,2171,6680517.434672307
lakshadweep,682551,2019,q4,537,1342591.4626485973
lakshadweep,682557,2019,q4,351,1394351.3721540496
lakshadweep,682556,2019,q4,276,552216.6364643013
lakshadweep,682554,2019,q4,209,546978.1303369269
lakshadweep,682552,2019,q4,107,149457.2108710476
lakshadweep,682559,2019,q4,100,597218.6920294048
lakshadweep,682558,2019,q4,14,6582.465747216878
lakshadweep,682555,2020,q1,2725,7559822.515206487
lakshadweep,682551,2020,q1,833,2364315.9685132443
lakshadweep,682557,2020,q1,457,1021265.9797646462
lakshadweep,682556,2020,q1,351,635104.0313028225
lakshadweep,682552,2020,q1,331,495116.91370972595
lakshadweep,682554,2020,q1,263,606714.8557570663
lakshadweep,682559,2020,q1,168,739215.6096037484
lakshadweep,682558,2020,q1,23,80812.70064646855
lakshadweep,682555,2020,q2,3325,7916550.98094236
lakshadweep,682551,2020,q2,1285,3554024.880905837
lakshadweep,682557,2020,q2,982,2466847.4324380844
lakshadweep,682556,2020,q2,679,1345517.4241300174
lakshadweep,682552,2020,q2,356,438300.2289261961
lakshadweep,682554,2020,q2,342,564449.4467231544
lakshadweep,682559,2020,q2,218,584952.0321700623
lakshadweep,682558,2020,q2,33,72279.6597086844
lakshadweep,682555,2020,q3,3980,11206286.724219684
lakshadweep,682551,2020,q3,1414,3573553.2917372463
lakshadweep,682556,2020,q3,1084,2342940.3459927253
lakshadweep,682557,2020,q3,877,1630108.2010229547
lakshadweep,682552,2020,q3,607,1241637.9545541843
lakshadweep,682559,2020,q3,333,767447.7299204775
lakshadweep,682554,2020,q3,247,345676.0228254468
lakshadweep,682558,2020,q3,47,199183.0383841126
lakshadweep,682555,2020,q4,5080,15206028.236546889
lakshadweep,682551,2020,q4,2482,5683642.70699198
lakshadweep,682556,2020,q4,1189,2709723.883802486
lakshadweep,682557,2020,q4,1135,2575732.3130015805
lakshadweep,682552,2020,q4,1110,2300070.9627549937
lakshadweep,682559,2020,q4,338,1025546.5629377859
lakshadweep,682554,2020,q4,230,382427.6476430112
lakshadweep,682558,2020,q4,86,228145.60340166077
lakshadweep,682555,2021,q1,4769,15007370.90186011
lakshadweep,682551,2021,q1,1612,4299900.7358574215
lakshadweep,682557,2021,q1,794,1982132.2388505274
lakshadweep,682552,2021,q1,722,1950843.71723767
lakshadweep,682556,2021,q1,563,1751644.5539918537
lakshadweep,682559,2021,q1,328,1260342.2866715111
lakshadweep,682554,2021,q1,252,572604.5361795668
lakshadweep,682558,2021,q1,45,217943.9434324862
lakshadweep,682555,2021,q2,5888,15074376.910641793
lakshadweep,682551,2021,q2,2178,5290891.702602914
lakshadweep,682552,2021,q2,993,1639413.3254446147
lakshadweep,682557,2021,q2,857,1730691.0638645538
lakshadweep,682556,2021,q2,587,1363040.3984976518
lakshadweep,682559,2021,q2,504,1291413.7783293196
lakshadweep,682554,2021,q2,339,740231.7659224959
lakshadweep,682558,2021,q2,38,253404.71264818683
lakshadweep,682555,2021,q3,6738,20058639.523806334
lakshadweep,682551,2021,q3,2598,7159689.520473195
lakshadweep,682556,2021,q3,964,2001813.2168829022
lakshadweep,682552,2021,q3,940,2135837.973711105
lakshadweep,682557,2021,q3,771,3040393.8684833357
lakshadweep,682559,2021,q3,721,2942217.371647348
lakshadweep,682554,2021,q3,591,1354959.7152181882
lakshadweep,682558,2021,q3,47,109612.50854573956
lakshadweep,682555,2021,q4,7192,25481054.27885051
lakshadweep,682551,2021,q4,3110,8944915.53969454
lakshadweep,682557,2021,q4,1413,4646275.172694172
lakshadweep,682552,2021,q4,1202,2942810.7048794837
lakshadweep,682556,2021,q4,1099,3043732.1416717498
lakshadweep,682559,2021,q4,758,3963899.7275848463
lakshadweep,682554,2021,q4,606,1786457.5458005327
lakshadweep,682558,2021,q4,90,189040.41720516625
lakshadweep,682555,2022,q1,7323,25624455.05857206
lakshadweep,682551,2022,q1,3633,11612445.902720941
lakshadweep,682557,2022,q1,1982,6095982.206804961
lakshadweep,682552,2022,q1,1081,2789410.291747512
lakshadweep,682556,2022,q1,1080,2361737.0694429493
lakshadweep,682554,2022,q1,608,2982499.3684055656
lakshadweep,682559,2022,q1,563,2916745.539679209
lakshadweep,682558,2022,q1,127,556157.2165568657
lakshadweep,682555,2022,q2,7618,26188276.767873175
lakshadweep,682551,2022,q2,3798,10849797.532309841
lakshadweep,682557,2022,q2,2325,5538905.566183109
lakshadweep,682552,2022,q2,1342,4070890.1452125553
lakshadweep,682556,2022,q2,1021,3047138.1114224843
lakshadweep,682559,2022,q2,660,3611799.004343281
lakshadweep,682554,2022,q2,601,2138003.040549065
lakshadweep,682558,2022,q2,204,484791.8220121748
lakshadweep,682555,2022,q3,6356,20631453.646095395
lakshadweep,682551,2022,q3,3121,9353831.698612958
lakshadweep,682557,2022,q3,2438,5191563.257028759
lakshadweep,682552,2022,q3,1043,4068085.2694256445
lakshadweep,682559,2022,q3,979,4657640.807340271
lakshadweep,682556,2022,q3,805,2362417.0095640523
lakshadweep,682554,2022,q3,341,856246.7154523367
lakshadweep,682558,2022,q3,158,458771.2139808475
lakshadweep,682555,2022,q4,7140,23769820.494985007
lakshadweep,682551,2022,q4,3739,10627138.983090231
lakshadweep,682557,2022,q4,2929,6778902.537285896
lakshadweep,682552,2022,q4,1068,3769891.263197658
lakshadweep,682559,2022,q4,906,4474064.40593197
lakshadweep,682556,2022,q4,855,3159192.409999077
lakshadweep,682554,2022,q4,376,1734576.37765763
lakshadweep,682558,2022,q4,134,500287.1427887819
madhya pradesh,462001,2018,q1,832846,898730606.684653
madhya pradesh,452005,2018,q1,207574,253142785.61052936
madhya pradesh,452001,2018,q1,107648,156165711.64979118
madhya pradesh,455001,2018,q1,104275,118241844.34333043
madhya pradesh,452010,2018,q1,94234,157403991.63155165
madhya pradesh,462022,2018,q1,83978,87238625.13683434
madhya pradesh,464001,2018,q1,79043,78056088.40614296
madhya pradesh,462021,2018,q1,76954,81645808.22890393
madhya pradesh,482002,2018,q1,74060,93745050.67207184
madhya pradesh,462003,2018,q1,73987,87750006.55736303
madhya pradesh,462001,2018,q2,928983,1443626493.1959717
madhya pradesh,452005,2018,q2,246010,402380195.3026551
madhya pradesh,452001,2018,q2,142004,259873127.46920395
madhya pradesh,455001,2018,q2,136382,226612217.2992207
madhya pradesh,452010,2018,q2,129277,261844252.28139323
madhya pradesh,462021,2018,q2,107180,126504336.9668009
madhya pradesh,462022,2018,q2,105767,142892504.9372346
madhya pradesh,482002,2018,q2,103987,157951903.98098183
madhya pradesh,464001,2018,q2,101316,142159110.3236988
madhya pradesh,462003,2018,q2,99813,147560868.44672427
madhya pradesh,462001,2018,q3,1164035,1861753236.3155599
madhya pradesh,470226,2018,q3,323991,147624664.31106216
madhya pradesh,452005,2018,q3,287900,482102101.3115258
madhya pradesh,466001,2018,q3,276731,246461342.72598046
madhya pradesh,455001,2018,q3,239696,348542009.1483245
madhya pradesh,452001,2018,q3,239364,422167574.5546815
madhya pradesh,487114,2018,q3,222326,95525543.45837316
madhya pradesh,462022,2018,q3,218956,235907504.6007541
madhya pradesh,486331,2018,q3,215104,130056224.7084305
madhya pradesh,462003,2018,q3,208570,241162283.7526211
madhya pradesh,462001,2018,q4,1500309,2552351600.8016467
madhya pradesh,452001,2018,q4,343290,585006850.3652501
madhya pradesh,452005,2018,q4,335785,608914775.5363489
madhya pradesh,455001,2018,q4,295535,483571677.4557303
madhya pradesh,452010,2018,q4,278306,549086571.2783393
madhya pradesh,462021,2018,q4,275519,276467132.60838115
madhya pradesh,462022,2018,q4,247693,296890945.9695538
madhya pradesh,462008,2018,q4,242961,294409417.75512815
madhya pradesh,482002,2018,q4,241160,378635020.67435056
madhya pradesh,462010,2018,q4,240419,279849921.506904
madhya pradesh,462001,2019,q1,3626425,5068130944.898084
madhya pradesh,452005,2019,q1,1667463,2491269778.3947864
madhya pradesh,452001,2019,q1,603742,795143251.0594337
madhya pradesh,482001,2019,q1,539450,804250137.6994205
madhya pradesh,455001,2019,q1,536017,660504208.966887
madhya pradesh,466001,2019,q1,471656,384166428.2630392
madhya pradesh,462022,2019,q1,435916,395194631.92283005
madhya pradesh,452010,2019,q1,432653,720758844.8395721
madhya pradesh,462021,2019,q1,419303,316072420.79677904
madhya pradesh,462010,2019,q1,389412,347672223.73239464
madhya pradesh,462001,2019,q2,6704852,11443970357.937914
madhya pradesh,452005,2019,q2,4253651,7470815433.988805
madhya pradesh,482001,2019,q2,1116887,1903950972.5445337
madhya pradesh,462021,2019,q2,597802,404946329.5388553
madhya pradesh,452001,2019,q2,575129,873647635.5393763
madhya pradesh,452010,2019,q2,497913,813285367.1900495
madhya pradesh,462022,2019,q2,493951,475968874.6167083
madhya pradesh,462023,2019,q2,475553,488470240.3268646
madhya pradesh,461001,2019,q2,434348,771524186.5255004
madhya pradesh,455001,2019,q2,418034,723340186.7757671
madhya pradesh,462001,2019,q3,6269219,11834863354.419373
madhya pradesh,452005,2019,q3,4366960,8065739923.082
madhya pradesh,482001,2019,q3,1055603,1863763891.845798
madhya pradesh,452001,2019,q3,1043588,1225514212.4561656
madhya pradesh,462021,2019,q3,940540,505580483.3014368
madhya pradesh,462022,2019,q3,918349,630186966.3543744
madhya pradesh,452010,2019,q3,898555,1133787666.1670172
madhya pradesh,462023,2019,q3,839430,652641997.9865594
madhya pradesh,462003,2019,q3,731558,627704960.5340548
madhya pradesh,462016,2019,q3,679665,620156231.9334133
madhya pradesh,462001,2019,q4,6837881,13576912651.586494
madhya pradesh,452005,2019,q4,5504197,10818308924.232718
madhya pradesh,452001,2019,q4,1476430,1587077410.4156427
madhya pradesh,452010,2019,q4,1305226,1524380730.2016387
madhya pradesh,482001,2019,q4,1266715,2344608582.0637045
madhya pradesh,462008,2019,q4,1257486,1667617803.0829244
madhya pradesh,462021,2019,q4,1105950,608200651.5174402
madhya pradesh,462022,2019,q4,980305,761376331.7498667
madhya pradesh,462023,2019,q4,973492,815982424.4087061
madhya pradesh,462003,2019,q4,859025,801636587.5680897
madhya pradesh,452005,2020,q1,8311339,16391514714.613842
madhya pradesh,462008,2020,q1,6548078,13044490028.62577
madhya pradesh,462001,2020,q1,2197233,4135614413.401725
madhya pradesh,482001,2020,q1,1675660,3288419374.5668755
madhya pradesh,452001,2020,q1,1568004,1682081172.7628899
madhya pradesh,452010,2020,q1,1519272,1717412983.0519361
madhya pradesh,462021,2020,q1,981968,596828292.4093003
madhya pradesh,462023,2020,q1,973781,866222103.5313101
madhya pradesh,462022,2020,q1,953629,819880210.5237169
madhya pradesh,455001,2020,q1,923744,1429885804.0247233
madhya pradesh,462008,2020,q2,7083405,18733977853.722977
madhya pradesh,452005,2020,q2,7027354,18569853904.900497
madhya pradesh,455001,2020,q2,991925,1616822890.5676188
madhya pradesh,480001,2020,q2,754370,1531783295.94457
madhya pradesh,452010,2020,q2,737841,1149552894.4925904
madhya pradesh,462001,2020,q2,701101,1247621766.3037615
madhya pradesh,462022,2020,q2,666290,731581581.2761979
madhya pradesh,482001,2020,q2,656493,1401864444.3086805
madhya pradesh,482002,2020,q2,566179,956557626.1959183
madhya pradesh,466001,2020,q2,526600,863069994.055345
madhya pradesh,462008,2020,q3,18608188,42836925858.3958
madhya pradesh,452005,2020,q3,6059895,13662742990.190998
madhya pradesh,452010,2020,q3,1520843,2092911874.7978008
madhya pradesh,455001,2020,q3,1413770,2339700967.461785
madhya pradesh,462001,2020,q3,1289565,2421154415.1092215
madhya pradesh,482001,2020,q3,1258497,2665546564.0821686
madhya pradesh,452001,2020,q3,982572,1690061462.937074
madhya pradesh,452016,2020,q3,937996,1493171910.2876134
madhya pradesh,462022,2020,q3,918271,1064260342.2780193
madhya pradesh,482002,2020,q3,897854,1644475543.5609841
madhya pradesh,462008,2020,q4,20637374,44520942803.43779
madhya pradesh,452005,2020,q4,6210457,13040333253.394245
madhya pradesh,452010,2020,q4,2556422,3329001378.928961
madhya pradesh,462001,2020,q4,2187046,3998691301.3604746
madhya pradesh,455001,2020,q4,2091495,3468605469.585371
madhya pradesh,452001,2020,q4,1955323,2956333499.0736675
madhya pradesh,482001,2020,q4,1733750,3424103520.708811
madhya pradesh,452016,2020,q4,1505055,2282925453.891755
madhya pradesh,482002,2020,q4,1446070,2729484076.063352
madhya pradesh,462022,2020,q4,1415361,1654509281.4695334
madhya pradesh,462008,2021,q1,45920869,76097617508.03973
madhya pradesh,452005,2021,q1,12368534,20333650796.901794
madhya pradesh,452010,2021,q1,3157169,3746274998.491168
madhya pradesh,452001,2021,q1,3031347,3622956355.0610266
madhya pradesh,482001,2021,q1,2626795,4524235375.162897
madhya pradesh,462001,2021,q1,2567784,4163932826.9056225
madhya pradesh,455001,2021,q1,2284442,3592982816.355874
madhya pradesh,452016,2021,q1,1784180,2566937156.63353
madhya pradesh,452020,2021,q1,1717447,2091704739.9569988
madhya pradesh,462022,2021,q1,1690582,1841285115.5522735
madhya pradesh,462008,2021,q2,57596018,101902493881.58667
madhya pradesh,452005,2021,q2,15823586,28475955866.25344
madhya pradesh,482001,2021,q2,2855889,5204968517.899942
madhya pradesh,462001,2021,q2,2370403,4281025788.0650344
madhya pradesh,455001,2021,q2,2302486,3993109709.3966684
madhya pradesh,452010,2021,q2,2206070,3293341962.5959606
madhya pradesh,452016,2021,q2,1499795,2613982955.748446
madhya pradesh,482002,2021,q2,1485190,3016062223.170359
madhya pradesh,474003,2021,q2,1462678,3035718857.693515
madhya pradesh,462022,2021,q2,1427896,1878688339.995509
madhya pradesh,462008,2021,q3,74987334,111259178579.96481
madhya pradesh,452005,2021,q3,22164070,34600062075.11777
madhya pradesh,452010,2021,q3,4126900,5116995913.025614
madhya pradesh,462001,2021,q3,4073176,6413114865.672185
madhya pradesh,482001,2021,q3,4031874,6533062681.252631
madhya pradesh,452001,2021,q3,3814262,4939628151.9133415
madhya pradesh,455001,2021,q3,3411019,5155527776.477329
madhya pradesh,452016,2021,q3,2531200,3787124072.2546887
madhya pradesh,482002,2021,q3,2368726,4169091721.011275
madhya pradesh,452020,2021,q3,2340962,2917120877.2309227
madhya pradesh,462008,2021,q4,97987017,145639258182.99155
madhya pradesh,452005,2021,q4,29248862,46290695147.06075
madhya pradesh,452010,2021,q4,5218813,6467043620.67884
madhya pradesh,452001,2021,q4,5218642,6458915106.776723
madhya pradesh,482001,2021,q4,5053220,8127214279.304961
madhya pradesh,462001,2021,q4,4713553,7350145336.897413
madhya pradesh,455001,2021,q4,4258695,6645714914.574454
madhya pradesh,452016,2021,q4,3186800,4819897276.049288
madhya pradesh,482002,2021,q4,3144266,5557372411.427554
madhya pradesh,452020,2021,q4,3140760,3797721234.7283487
madhya pradesh,462008,2022,q1,119378084,172143368941.89307
madhya pradesh,452005,2022,q1,31734667,48510760291.24387
madhya pradesh,452010,2022,q1,5959407,7263031626.194959
madhya pradesh,452001,2022,q1,5914289,7022464203.9865265
madhya pradesh,482001,2022,q1,5835918,9193584003.745905
madhya pradesh,462001,2022,q1,5434974,8295117043.417895
madhya pradesh,455001,2022,q1,4842367,7496773908.540472
madhya pradesh,452020,2022,q1,3814949,4530100209.355485
madhya pradesh,452016,2022,q1,3736352,5627028238.401191
madhya pradesh,482002,2022,q1,3535166,6311233940.343891
madhya pradesh,462008,2022,q2,137837715,198147341166.69937
madhya pradesh,452005,2022,q2,32975727,49649233331.68253
madhya pradesh,452010,2022,q2,7218657,8588780339.697897
madhya pradesh,452001,2022,q2,7076259,8193327848.437268
madhya pradesh,482001,2022,q2,7032988,10760742332.972424
madhya pradesh,462001,2022,q2,6697994,10032979289.040089
madhya pradesh,455001,2022,q2,5419403,8410015999.6397705
madhya pradesh,452016,2022,q2,4554580,6766903710.683275
madhya pradesh,452020,2022,q2,4540833,5308580645.850723
madhya pradesh,482002,2022,q2,4137398,7303848628.662529
madhya pradesh,480001,2022,q3,164538285,229267141662.06653
madhya pradesh,452005,2022,q3,77073821,101859170927.72552
madhya pradesh,462001,2022,q3,71155689,88368119988.3176
madhya pradesh,462008,2022,q3,45855523,61686718219.72676
madhya pradesh,452001,2022,q3,7471847,8380329351.691161
madhya pradesh,452010,2022,q3,7434496,8613771374.952038
madhya pradesh,482001,2022,q3,7298840,10084918117.362762
madhya pradesh,455001,2022,q3,5949409,8464115413.365906
madhya pradesh,452016,2022,q3,4729334,6525836937.885269
madhya pradesh,452020,2022,q3,4724444,5158456072.730925
madhya pradesh,480001,2022,q4,240053791,341860974379.64307
madhya pradesh,462001,2022,q4,97808901,128469913290.68195
madhya pradesh,452005,2022,q4,87303087,120221960106.04953
madhya pradesh,462008,2022,q4,47477990,64112954199.65948
madhya pradesh,452010,2022,q4,8385618,9603879189.200314
madhya pradesh,452001,2022,q4,8324463,9357366072.945831
madhya pradesh,484001,2022,q4,7999283,10647567573.56091
madhya pradesh,455001,2022,q4,6345033,9374516187.892769
madhya pradesh,482001,2022,q4,6308229,8847328414.794556
madhya pradesh,456006,2022,q4,5717266,8822242705.533184
maharashtra,400008,2018,q1,2227885,3105208723.475169
maharashtra,411001,2018,q1,1055656,1413523605.5956619
maharashtra,411057,2018,q1,168299,280533305.27763397
maharashtra,410501,2018,q1,156090,192733705.886016
maharashtra,400606,2018,q1,121105,201559877.88188544
maharashtra,411033,2018,q1,118850,165427380.13732243
maharashtra,411014,2018,q1,114748,209175471.82276022
maharashtra,431003,2018,q1,104719,116259679.45781952
maharashtra,411041,2018,q1,101787,119594030.23584342
maharashtra,421302,2018,q1,95135,137262044.1129402
maharashtra,400008,2018,q2,2631405,4703762207.003538
maharashtra,411001,2018,q2,1316115,2145613783.5507014
maharashtra,411057,2018,q2,242519,422304488.8299024
maharashtra,410501,2018,q2,218820,316770191.1098889
