state,year,quater,district,transaction_count,transaction_amount
madhya pradesh,2022,q4,bhopal,190199488,243653886996.01984
madhya pradesh,2022,q4,indore,158576063,210881632372.97565
madhya pradesh,2022,q4,gwalior,21340912,35102831658.15674
madhya pradesh,2022,q4,jabalpur,17383664,26637455898.079086
madhya pradesh,2022,q4,ujjain,16707523,27113247453.133526
madhya pradesh,2022,q4,dhar,13287245,20206456864.59485
madhya pradesh,2022,q4,dewas,11710945,18499556126.900196
madhya pradesh,2022,q4,shahdol,10700938,14780956554.066238
madhya pradesh,2022,q4,rewa,9898698,16813110581.034153
maharashtra,2018,q1,pune,3842929,5378982326.835919
maharashtra,2018,q1,mumbai,2671029,3923116793.952079
maharashtra,2018,q1,mumbai suburban,1444587,2385242801.288172
maharashtra,2018,q1,thane,1243518,1995816824.6734967
maharashtra,2018,q1,nashik,669259,874435847.1021329
maharashtra,2018,q1,aurangabad,620430,680361961.5537964
maharashtra,2018,q1,nagpur,592456,781981176.1740795
maharashtra,2018,q1,solapur,451438,535791949.0374774
maharashtra,2018,q1,ahmednagar,438972,522540233.7072377
maharashtra,2018,q1,kolhapur,351519,354723905.37194455
maharashtra,2018,q2,pune,5162876,8513428062.925207
maharashtra,2018,q2,mumbai,3277612,6048515205.760132
maharashtra,2018,q2,mumbai suburban,2055232,3877425976.656087
maharashtra,2018,q2,thane,1773084,3339349832.40853
maharashtra,2018,q2,nashik,956098,1502940957.143
maharashtra,2018,q2,nagpur,792349,1325086381.0421863
maharashtra,2018,q2,aurangabad,789032,1121247393.1699817
maharashtra,2018,q2,solapur,657732,1017429009.0580833
maharashtra,2018,q2,ahmednagar,616058,960786263.1601061
maharashtra,2018,q2,raigad,469802,849899520.0504556
maharashtra,2018,q3,pune,7890491,12601613622.467594
maharashtra,2018,q3,mumbai,4090811,7438893352.297362
maharashtra,2018,q3,mumbai suburban,3049903,5567618775.346842
maharashtra,2018,q3,thane,2611297,4941785822.789892
maharashtra,2018,q3,nashik,1321016,2243065273.9378605
maharashtra,2018,q3,nagpur,1215989,2003870351.0067477
maharashtra,2018,q3,aurangabad,1171650,1755607884.6928542
maharashtra,2018,q3,solapur,957281,1548416428.5291772
maharashtra,2018,q3,ahmednagar,842685,1476318516.9225848
maharashtra,2018,q3,raigad,717318,1362324762.6075263
maharashtra,2018,q4,pune,11075153,18048884123.019886
maharashtra,2018,q4,mumbai,6060284,11506143747.453331
maharashtra,2018,q4,mumbai suburban,4635750,8268990734.490216
maharashtra,2018,q4,thane,4198385,7592415202.1234455
maharashtra,2018,q4,nagpur,1884842,3079870457.7353897
maharashtra,2018,q4,nashik,1881354,3510737505.1936135
maharashtra,2018,q4,aurangabad,1685901,2758523355.9782867
maharashtra,2018,q4,solapur,1266285,2368140884.7300243
maharashtra,2018,q4,ahmednagar,1226980,2363347728.365555
maharashtra,2018,q4,palghar,1088141,1842460037.4482036
maharashtra,2019,q1,pune,23360634,32233517413.825314
maharashtra,2019,q1,mumbai,8672352,14116666928.151258
maharashtra,2019,q1,mumbai suburban,6743762,10706972932.399767
maharashtra,2019,q1,thane,6590587,10262365751.639568
maharashtra,2019,q1,nagpur,3417783,4445200035.812227
maharashtra,2019,q1,nashik,2967544,4544409151.206467
maharashtra,2019,q1,aurangabad,2792378,3834151759.410431
maharashtra,2019,q1,ahmednagar,1729326,2957722310.1799498
maharashtra,2019,q1,palghar,1719894,2564696463.010165
maharashtra,2019,q1,solapur,1711532,2915291684.2363386
maharashtra,2019,q2,pune,44795652,58398808592.1738
maharashtra,2019,q2,mumbai,9050682,16756255698.406097
maharashtra,2019,q2,thane,7530876,12313829091.41301
maharashtra,2019,q2,mumbai suburban,7064507,11847987142.696594
maharashtra,2019,q2,nagpur,4188658,6025414879.616595
maharashtra,2019,q2,nashik,3923883,5791332953.556848
maharashtra,2019,q2,aurangabad,3396197,4796542321.512946
maharashtra,2019,q2,solapur,1820589,3474067537.180213
maharashtra,2019,q2,raigad,1818926,3167985278.4983797
maharashtra,2019,q2,ahmednagar,1790440,3545962730.754202
maharashtra,2019,q3,pune,67093416,78128868958.39702
maharashtra,2019,q3,thane,11231012,16108408586.919155
maharashtra,2019,q3,mumbai,10401047,19947302478.272934
maharashtra,2019,q3,mumbai suburban,10319061,15257508401.083763
maharashtra,2019,q3,nashik,7028066,8460253081.126101
maharashtra,2019,q3,nagpur,6165553,7727440587.3605995
maharashtra,2019,q3,aurangabad,5823390,6977918217.050415
maharashtra,2019,q3,solapur,2841225,4598818500.230581
maharashtra,2019,q3,ahmednagar,2826165,4766032718.090915
maharashtra,2019,q3,raigad,2748252,4158566617.3787417
maharashtra,2019,q4,pune,91666565,103270644868.1607
maharashtra,2019,q4,mumbai,14329105,29174555412.502365
maharashtra,2019,q4,thane,13830713,20280076921.035427
maharashtra,2019,q4,mumbai suburban,12837253,20156220719.157547
maharashtra,2019,q4,nashik,10054198,12613474576.88743
maharashtra,2019,q4,nagpur,8223885,10735621488.951063
maharashtra,2019,q4,aurangabad,8161133,10014948231.036003
maharashtra,2019,q4,ahmednagar,4236391,7088367322.635469
maharashtra,2019,q4,solapur,3759589,6462184396.413737
maharashtra,2019,q4,raigad,3562595,5355626917.650449
maharashtra,2020,q1,pune,107497963,119146177775.3236
maharashtra,2020,q1,mumbai suburban,23598054,40462122569.6479
maharashtra,2020,q1,thane,15699451,22551048276.307404
maharashtra,2020,q1,nashik,12019521,15505749977.367247
maharashtra,2020,q1,nagpur,10765004,15125508374.00669
maharashtra,2020,q1,aurangabad,9438690,11942430956.817465
maharashtra,2020,q1,ahmednagar,5518308,9057699649.519627
maharashtra,2020,q1,solapur,4939298,8556069047.344244
maharashtra,2020,q1,mumbai,4716907,8325816941.590815
maharashtra,2020,q1,raigad,4244606,6091061427.355885
maharashtra,2020,q2,pune,58840981,94890914730.75931
maharashtra,2020,q2,mumbai suburban,14673823,26603760478.450813
maharashtra,2020,q2,thane,12230364,18163626280.67061
maharashtra,2020,q2,nashik,11893531,17207891612.65169
maharashtra,2020,q2,nagpur,8581175,13518590358.378927
maharashtra,2020,q2,aurangabad,7820545,11549930061.996231
maharashtra,2020,q2,ahmednagar,6617740,11240715303.18826
maharashtra,2020,q2,solapur,6271738,11057370637.178139
maharashtra,2020,q2,palghar,4237438,5239353069.683626
maharashtra,2020,q2,raigad,4056198,5669347658.182283
maharashtra,2020,q3,pune,101472134,154366363808.0403
maharashtra,2020,q3,mumbai suburban,20687558,38421032377.84479
maharashtra,2020,q3,nashik,17587671,26675908700.898186
maharashtra,2020,q3,thane,16568232,26708998225.097702
maharashtra,2020,q3,aurangabad,12231686,19033463159.354687
maharashtra,2020,q3,nagpur,11746960,18854510864.94963
maharashtra,2020,q3,ahmednagar,8883332,16593214276.595516
maharashtra,2020,q3,solapur,8375851,16121372736.652992
maharashtra,2020,q3,raigad,5427408,8380993717.388746
maharashtra,2020,q3,palghar,5046305,7298216466.360156
maharashtra,2020,q4,pune,142350762,182511549425.14313
maharashtra,2020,q4,mumbai suburban,31947471,52567087497.07483
maharashtra,2020,q4,thane,30073494,43911916102.08778
maharashtra,2020,q4,nashik,25886584,38876096829.7729
maharashtra,2020,q4,aurangabad,19001745,27681773653.44072
maharashtra,2020,q4,nagpur,17881031,27734234062.40806
maharashtra,2020,q4,ahmednagar,13929256,25560818870.682503
maharashtra,2020,q4,solapur,12746918,24047679847.907963
maharashtra,2020,q4,raigad,9634903,13939207766.945723
maharashtra,2020,q4,palghar,8070045,11789420098.043339
maharashtra,2021,q1,pune,208930588,253623629237.65793
maharashtra,2021,q1,mumbai suburban,49079788,75911506798.24135
maharashtra,2021,q1,thane,33503449,48840960311.87904
maharashtra,2021,q1,nashik,27235543,41832846588.20086
maharashtra,2021,q1,aurangabad,20324679,29945191784.134216
maharashtra,2021,q1,nagpur,20132732,31261594334.217766
maharashtra,2021,q1,washim,16119131,32164445523.209106
maharashtra,2021,q1,ahmednagar,14942900,27709537707.314117
maharashtra,2021,q1,solapur,13720797,26445846333.97523
maharashtra,2021,q1,raigad,10673549,15596964081.61911
maharashtra,2021,q2,pune,218732925,298657497266.99304
maharashtra,2021,q2,mumbai suburban,51172626,79709409341.93016
maharashtra,2021,q2,thane,34695330,51834001818.133484
maharashtra,2021,q2,nashik,28391827,47825836433.598206
maharashtra,2021,q2,washim,27190170,55251595071.35002
maharashtra,2021,q2,aurangabad,23744887,36191383377.4905
maharashtra,2021,q2,nagpur,22506189,36690120293.721405
maharashtra,2021,q2,ahmednagar,16869500,32660327252.892723
maharashtra,2021,q2,solapur,16828619,33876247851.21455
maharashtra,2021,q2,raigad,11509927,16915509520.363083
maharashtra,2021,q3,pune,303322956,372243656247.4718
maharashtra,2021,q3,mumbai suburban,67846531,100494598469.06511
maharashtra,2021,q3,washim,47716080,89156949627.79579
maharashtra,2021,q3,thane,46296081,66370065441.36949
maharashtra,2021,q3,nashik,39927545,60198709473.80904
maharashtra,2021,q3,aurangabad,32667108,45343695947.53139
maharashtra,2021,q3,nagpur,29998841,44274024437.65408
maharashtra,2021,q3,ahmednagar,23270731,41445914645.10295
maharashtra,2021,q3,solapur,22642205,41800216299.60483
maharashtra,2021,q3,raigad,15666356,21716387176.67746
maharashtra,2021,q4,pune,371337618,454584743765.05554
maharashtra,2021,q4,mumbai suburban,92733033,134616103622.6073
maharashtra,2021,q4,thane,58731186,82756618879.3905
maharashtra,2021,q4,washim,58312102,108918964843.63313
maharashtra,2021,q4,nashik,50753398,77325087055.88705
maharashtra,2021,q4,aurangabad,42089766,58225600205.240555
maharashtra,2021,q4,nagpur,37294016,55504861303.13818
maharashtra,2021,q4,ahmednagar,30809337,53652623922.42543
maharashtra,2021,q4,solapur,29893044,53557566277.62863
maharashtra,2021,q4,raigad,19999796,27241010089.090332
maharashtra,2022,q1,pune,424149132,508475101454.5797
maharashtra,2022,q1,mumbai suburban,104595313,148080835860.6061
maharashtra,2022,q1,washim,73700274,136398563399.82826
maharashtra,2022,q1,thane,66420329,91604299445.99771
maharashtra,2022,q1,nashik,59914404,89903593917.99501
maharashtra,2022,q1,aurangabad,48288544,66140008400.38046
maharashtra,2022,q1,nagpur,43072958,63065806665.247505
maharashtra,2022,q1,ahmednagar,35927347,61917805949.94818
maharashtra,2022,q1,solapur,35130037,62436627060.524826
maharashtra,2022,q1,raigad,22836136,30642123149.62334
maharashtra,2022,q2,pune,520321567,620747087392.5974
maharashtra,2022,q2,mumbai suburban,125227570,172590494011.93738
maharashtra,2022,q2,washim,98129806,175926949614.37335
maharashtra,2022,q2,thane,76359706,103706480304.36014
maharashtra,2022,q2,nashik,69128782,103031323327.35526
maharashtra,2022,q2,aurangabad,55248137,75915458866.51474
maharashtra,2022,q2,nagpur,52065290,75751126721.70934
maharashtra,2022,q2,ahmednagar,42201172,72250021262.47775
maharashtra,2022,q2,solapur,41690075,74367210007.30444
maharashtra,2022,q2,raigad,26465986,34460851150.869255
maharashtra,2022,q3,pune,505018506,549531791371.8348
maharashtra,2022,q3,mumbai suburban,197724164,247678975470.48972
maharashtra,2022,q3,thane,80605581,103768554261.10455
maharashtra,2022,q3,nashik,75574380,109529218251.08426
maharashtra,2022,q3,nagpur,73292524,101188934110.49721
maharashtra,2022,q3,mumbai,72051672,98270574413.60028
maharashtra,2022,q3,aurangabad,59756919,78617594736.37457
maharashtra,2022,q3,solapur,43898093,73768556417.1306
maharashtra,2022,q3,ahmednagar,42461860,70593347849.7045
maharashtra,2022,q3,raigad,28475145,36394835874.96223
maharashtra,2022,q4,pune,544687754,590334491443.0928
maharashtra,2022,q4,mumbai suburban,248827345,310278216439.5166
maharashtra,2022,q4,thane,96634264,120463884034.54527
maharashtra,2022,q4,nashik,95624463,138499252102.65778
maharashtra,2022,q4,nagpur,82944788,116240666679.72601
maharashtra,2022,q4,mumbai,75229421,102451767492.82622
maharashtra,2022,q4,aurangabad,67307091,90151467648.5776
maharashtra,2022,q4,ahmednagar,50187075,84188481406.43468
maharashtra,2022,q4,solapur,49452868,83291615226.59082
maharashtra,2022,q4,raigad,32354836,40318975044.959946
manipur,2018,q1,imphal west,29863,46026262.666274294
manipur,2018,q1,imphal east,21960,26028937.81002756
manipur,2018,q1,thoubal,8288,8366772.887529282
manipur,2018,q1,bishnupur,7005,11341627.667845085
manipur,2018,q1,kangpokpi,4187,12129421.383849183
manipur,2018,q1,churachandpur,4081,11708258.721273843
manipur,2018,q1,kakching,1622,1924584.2384454876
manipur,2018,q1,ukhrul,1399,1647288.6651835062
manipur,2018,q1,jiribam,1305,3564799.4519929583
manipur,2018,q1,tamenglong,1007,1709209.2458958817
manipur,2018,q2,imphal west,46604,84363001.78828333
manipur,2018,q2,imphal east,42065,54561898.745482706
manipur,2018,q2,thoubal,20689,17968719.216563758
manipur,2018,q2,bishnupur,11338,19352100.53894212
manipur,2018,q2,churachandpur,7110,18055703.270787828
manipur,2018,q2,kangpokpi,6741,20315625.916537788
manipur,2018,q2,kakching,3879,6411513.6565497685
manipur,2018,q2,ukhrul,2800,6394470.819340965
manipur,2018,q2,jiribam,2710,6467614.407545684
manipur,2018,q2,tengnoupal,2080,6077962.2428630125
manipur,2018,q3,imphal east,60511,89605715.78431109
manipur,2018,q3,imphal west,53577,121033722.07207742
manipur,2018,q3,thoubal,19399,34092748.237245426
manipur,2018,q3,bishnupur,13649,24368236.711014666
manipur,2018,q3,kangpokpi,9151,27937402.09243063
manipur,2018,q3,churachandpur,8671,27468832.41328971
manipur,2018,q3,kakching,4590,9968419.417644013
manipur,2018,q3,jiribam,3959,6601625.253335206
manipur,2018,q3,ukhrul,3600,9802720.723219434
manipur,2018,q3,tengnoupal,3282,13385091.180977922
manipur,2018,q4,imphal west,71845,181598328.1568606
manipur,2018,q4,imphal east,54610,129176222.41262636
manipur,2018,q4,thoubal,24817,52899731.29086943
manipur,2018,q4,bishnupur,19048,37263259.12396773
manipur,2018,q4,churachandpur,14801,54503246.75234864
manipur,2018,q4,kangpokpi,13325,42081524.606101125
manipur,2018,q4,kakching,6508,13429124.00454451
manipur,2018,q4,jiribam,5444,13414981.155959103
manipur,2018,q4,tengnoupal,5426,22155446.62844094
manipur,2018,q4,tamenglong,4866,13057576.00717781
manipur,2019,q1,imphal west,79612,205676258.93003774
manipur,2019,q1,imphal east,65076,147611078.93080652
manipur,2019,q1,thoubal,24257,47210976.00123881
manipur,2019,q1,bishnupur,19486,48193281.39036341
manipur,2019,q1,churachandpur,16940,53360483.20022403
manipur,2019,q1,kangpokpi,15937,42225052.52830845
manipur,2019,q1,kakching,6683,13774811.29579331
manipur,2019,q1,tamenglong,6373,13975000.543136505
manipur,2019,q1,ukhrul,6222,16838560.888422478
manipur,2019,q1,tengnoupal,6064,21054191.304917276
manipur,2019,q2,imphal west,78677,232056651.71484104
manipur,2019,q2,imphal east,60830,163251483.394072
manipur,2019,q2,thoubal,20528,50609235.604754716
manipur,2019,q2,bishnupur,17577,41645991.98921693
manipur,2019,q2,kangpokpi,16230,47129360.10420917
manipur,2019,q2,churachandpur,15958,52974898.07418257
manipur,2019,q2,ukhrul,7984,21521804.282437496
manipur,2019,q2,kakching,6912,16106582.07225971
manipur,2019,q2,jiribam,6285,17270321.13495752
manipur,2019,q2,tengnoupal,6226,22523708.105631053
manipur,2019,q3,imphal west,101022,266880799.50360966
manipur,2019,q3,imphal east,79728,206224069.84990168
manipur,2019,q3,thoubal,25149,56874722.875841096
manipur,2019,q3,kangpokpi,23953,61269618.19095349
manipur,2019,q3,churachandpur,23946,67550608.43753463
manipur,2019,q3,bishnupur,23755,49667965.86779255
manipur,2019,q3,ukhrul,11017,25516446.138604183
manipur,2019,q3,kakching,10786,21658629.891090117
manipur,2019,q3,tamenglong,9939,22282886.130792048
manipur,2019,q3,chandel,9230,20201420.061846673
manipur,2019,q4,imphal west,150073,445926296.05285025
manipur,2019,q4,imphal east,96589,249197379.85855156
manipur,2019,q4,thoubal,32971,73727196.96627039
manipur,2019,q4,bishnupur,31835,72704593.78015086
manipur,2019,q4,kangpokpi,28686,74931231.19366804
manipur,2019,q4,churachandpur,26420,76031748.45585428
manipur,2019,q4,kakching,12984,31541265.82204684
manipur,2019,q4,ukhrul,12148,33065935.196690496
manipur,2019,q4,tamenglong,11954,27326669.899029642
manipur,2019,q4,chandel,11650,30393939.87145141
manipur,2020,q1,imphal west,471392,1799193747.3658047
manipur,2020,q1,imphal east,97573,222479758.42504126
manipur,2020,q1,thoubal,40558,92413414.3395817
manipur,2020,q1,bishnupur,40172,83818557.86725356
manipur,2020,q1,kangpokpi,33643,81400323.90620552
manipur,2020,q1,churachandpur,33637,84566221.4462608
manipur,2020,q1,kakching,16690,37525920.22436564
manipur,2020,q1,tamenglong,14451,31491246.17045552
manipur,2020,q1,chandel,13716,31278977.085135248
manipur,2020,q1,ukhrul,13355,30659040.231015503
manipur,2020,q2,imphal west,551775,2034861513.6925411
manipur,2020,q2,imphal east,127255,269647863.4355661
manipur,2020,q2,bishnupur,70841,142299534.95281482
manipur,2020,q2,thoubal,66183,158615301.51328385
manipur,2020,q2,churachandpur,50818,128936170.25492851
manipur,2020,q2,kangpokpi,48617,105034881.03695941
manipur,2020,q2,kakching,30404,53791181.45126964
manipur,2020,q2,ukhrul,24243,43560417.966341965
manipur,2020,q2,chandel,21517,49008541.10085201
manipur,2020,q2,tamenglong,21294,47020896.803083815
manipur,2020,q3,imphal west,805964,3116905375.221828
manipur,2020,q3,imphal east,148992,357420385.46601486
manipur,2020,q3,bishnupur,82097,178752852.0332132
manipur,2020,q3,thoubal,75667,178314817.40950677
manipur,2020,q3,churachandpur,61160,179008408.76793513
manipur,2020,q3,kangpokpi,56646,141494952.88474357
manipur,2020,q3,kakching,33268,72744605.62932977
manipur,2020,q3,ukhrul,27857,63120519.96337035
manipur,2020,q3,chandel,25158,63504521.07112962
manipur,2020,q3,tamenglong,24595,57102594.74572652
manipur,2020,q4,imphal west,894877,3447479864.9516916
manipur,2020,q4,imphal east,179438,524041651.0001225
manipur,2020,q4,bishnupur,95869,267444206.3886955
manipur,2020,q4,thoubal,87208,249311101.38298762
manipur,2020,q4,kangpokpi,74472,216458503.28856832
manipur,2020,q4,churachandpur,71693,243354880.5430908
manipur,2020,q4,kakching,37180,96767393.90324815
manipur,2020,q4,ukhrul,32947,91688189.17603046
manipur,2020,q4,chandel,31540,90473275.49273106
manipur,2020,q4,tamenglong,27674,77956516.78360562
manipur,2021,q1,imphal west,1693458,4962553375.308464
manipur,2021,q1,imphal east,161841,530028907.0928848
manipur,2021,q1,bishnupur,73777,255486792.7272072
manipur,2021,q1,thoubal,72593,240713473.66814184
manipur,2021,q1,kangpokpi,63234,205050443.8236801
manipur,2021,q1,churachandpur,62755,250250943.40948159
manipur,2021,q1,kakching,29803,92307870.36114597
manipur,2021,q1,chandel,23884,80445733.2065684
manipur,2021,q1,ukhrul,22415,68745913.46443735
manipur,2021,q1,senapati,22025,73777202.51436572
manipur,2021,q2,imphal west,2353896,5697696459.585503
manipur,2021,q2,imphal east,179337,491977805.97917175
manipur,2021,q2,thoubal,91264,268514237.48815316
manipur,2021,q2,bishnupur,89095,260900495.1629062
manipur,2021,q2,churachandpur,80524,273962339.3949944
manipur,2021,q2,kangpokpi,78765,236369410.09906265
manipur,2021,q2,kakching,37444,92311646.34027098
manipur,2021,q2,chandel,29178,90054101.93360364
manipur,2021,q2,ukhrul,28524,81225585.72178741
manipur,2021,q2,senapati,25681,70219657.8819672
manipur,2021,q3,imphal west,3027735,7437068961.027052
manipur,2021,q3,imphal east,226128,705081475.2381084
manipur,2021,q3,thoubal,113257,363547884.1177802
manipur,2021,q3,churachandpur,109913,397548796.562021
manipur,2021,q3,bishnupur,104901,320379628.1976948
manipur,2021,q3,kangpokpi,94883,299760833.40438926
manipur,2021,q3,kakching,44277,128692670.00805305
manipur,2021,q3,chandel,36126,116052040.78947881
manipur,2021,q3,ukhrul,35250,118509943.90387844
